sku,customer,period_date,quantity,revenue
SKU-030,Beta Manufacturing,2025-06-16,201,148951.05
SKU-030,Gamma Tools,2025-06-16,124,91890.2
SKU-030,Delta Corp,2025-06-16,38,28159.9
SKU-030,Alfa Industries,2025-06-23,228,168959.4
SKU-030,Beta Manufacturing,2025-06-23,165,122273.25
SKU-030,Gamma Tools,2025-06-23,117,86702.85
SKU-030,Delta Corp,2025-06-23,80,59284.0
SKU-030,Alfa Industries,2025-06-30,183,135612.15
SKU-030,Beta Manufacturing,2025-06-30,120,88926.0
SKU-030,Gamma Tools,2025-06-30,99,73363.95
SKU-030,Delta Corp,2025-06-30,48,35570.4
SKU-030,Alfa Industries,2025-07-07,271,200824.55
SKU-030,Beta Manufacturing,2025-07-07,184,136353.2
SKU-030,Gamma Tools,2025-07-07,132,97818.6
SKU-030,Delta Corp,2025-07-07,51,37793.55
SKU-030,Alfa Industries,2025-07-14,188,139317.4
SKU-030,Beta Manufacturing,2025-07-14,150,111157.5
SKU-030,Gamma Tools,2025-07-14,99,73363.95
SKU-030,Delta Corp,2025-07-14,51,37793.55
SKU-030,Alfa Industries,2025-07-21,244,180816.2
SKU-030,Beta Manufacturing,2025-07-21,170,125978.5
SKU-030,Gamma Tools,2025-07-21,102,75587.1
SKU-030,Delta Corp,2025-07-21,76,56319.8
SKU-030,Alfa Industries,2025-07-28,257,190449.85
SKU-030,Beta Manufacturing,2025-07-28,206,152656.3
SKU-030,Gamma Tools,2025-07-28,167,123755.35
SKU-030,Delta Corp,2025-07-28,102,75587.1
SKU-030,Alfa Industries,2025-08-04,223,165254.15
SKU-030,Beta Manufacturing,2025-08-04,141,104488.05
SKU-030,Gamma Tools,2025-08-04,74,54837.7
SKU-030,Delta Corp,2025-08-04,163,120791.15
SKU-030,Alfa Industries,2025-08-11,231,171182.55
SKU-030,Beta Manufacturing,2025-08-11,144,106711.2
SKU-030,Gamma Tools,2025-08-11,122,90408.1
SKU-030,Delta Corp,2025-08-11,123,91149.15
SKU-030,Alfa Industries,2025-08-18,238,176369.9
SKU-030,Beta Manufacturing,2025-08-18,205,151915.25
SKU-030,Gamma Tools,2025-08-18,148,109675.4
SKU-030,Delta Corp,2025-08-18,53,39275.65
SKU-030,Alfa Industries,2025-08-25,285,211199.25
SKU-030,Beta Manufacturing,2025-08-25,236,174887.8
SKU-030,Gamma Tools,2025-08-25,183,135612.15
SKU-030,Delta Corp,2025-08-25,73,54096.65
SKU-030,Alfa Industries,2025-09-01,208,154138.4
SKU-030,Beta Manufacturing,2025-09-01,135,100041.75
SKU-030,Gamma Tools,2025-09-01,102,75587.1
SKU-030,Delta Corp,2025-09-01,85,62989.25
SKU-030,Alfa Industries,2025-09-08,239,177110.95
SKU-030,Beta Manufacturing,2025-09-08,184,136353.2
SKU-030,Gamma Tools,2025-09-08,135,100041.75
SKU-030,Delta Corp,2025-09-08,51,37793.55
SKU-030,Alfa Industries,2025-09-15,177,131165.85
SKU-030,Beta Manufacturing,2025-09-15,128,94854.4
SKU-030,Gamma Tools,2025-09-15,79,58542.95
SKU-030,Delta Corp,2025-09-15,25,18526.25
SKU-030,Alfa Industries,2025-09-22,262,194155.1
SKU-030,Beta Manufacturing,2025-09-22,185,137094.25
SKU-030,Gamma Tools,2025-09-22,117,86702.85
SKU-030,Delta Corp,2025-09-22,77,57060.85
SKU-030,Alfa Industries,2025-09-29,229,169700.45
SKU-030,Beta Manufacturing,2025-09-29,156,115603.8
SKU-030,Gamma Tools,2025-09-29,108,80033.4
SKU-030,Delta Corp,2025-09-29,54,40016.7
SKU-030,Alfa Industries,2025-10-06,255,188967.75
SKU-030,Beta Manufacturing,2025-10-06,214,158584.7
SKU-030,Gamma Tools,2025-10-06,129,95595.45
SKU-030,Delta Corp,2025-10-06,55,40757.75
SKU-030,Alfa Industries,2025-10-13,196,145245.8
SKU-030,Beta Manufacturing,2025-10-13,160,118568.0
SKU-030,Gamma Tools,2025-10-13,116,85961.8
SKU-030,Delta Corp,2025-10-13,10,7410.5
SKU-030,Alfa Industries,2025-10-20,219,162289.95
SKU-030,Beta Manufacturing,2025-10-20,216,160066.8
SKU-030,Gamma Tools,2025-10-20,124,91890.2
SKU-030,Delta Corp,2025-10-20,90,66694.5
SKU-030,Alfa Industries,2025-10-27,200,148210.0
SKU-030,Beta Manufacturing,2025-10-27,151,111898.55
SKU-030,Gamma Tools,2025-10-27,116,85961.8
SKU-030,Delta Corp,2025-10-27,5,3705.25
SKU-030,Alfa Industries,2025-11-03,234,173405.7
SKU-030,Beta Manufacturing,2025-11-03,160,118568.0
SKU-030,Gamma Tools,2025-11-03,111,82256.55
SKU-030,Delta Corp,2025-11-03,29,21490.45
SKU-030,Alfa Industries,2025-11-10,254,188226.7
SKU-030,Beta Manufacturing,2025-11-10,172,127460.6
SKU-030,Gamma Tools,2025-11-10,128,94854.4
SKU-030,Delta Corp,2025-11-10,74,54837.7
SKU-030,Alfa Industries,2025-11-17,239,177110.95
SKU-030,Beta Manufacturing,2025-11-17,197,145986.85
SKU-030,Gamma Tools,2025-11-17,102,75587.1
SKU-030,Delta Corp,2025-11-17,102,75587.1
SKU-030,Alfa Industries,2025-11-24,182,134871.1
SKU-030,Beta Manufacturing,2025-11-24,128,94854.4
SKU-030,Gamma Tools,2025-11-24,77,57060.85
SKU-030,Delta Corp,2025-11-24,27,20008.35
SKU-030,Alfa Industries,2025-12-01,226,167477.3
SKU-030,Beta Manufacturing,2025-12-01,176,130424.8
SKU-030,Gamma Tools,2025-12-01,107,79292.35
SKU-030,Delta Corp,2025-12-01,19,14079.95
SKU-030,Alfa Industries,2025-12-08,190,140799.5
SKU-030,Beta Manufacturing,2025-12-08,176,130424.8
SKU-030,Gamma Tools,2025-12-08,128,94854.4
SKU-030,Delta Corp,2025-12-08,40,29642.0
SKU-030,Alfa Industries,2025-12-15,205,151915.25
SKU-030,Beta Manufacturing,2025-12-15,152,112639.6
SKU-030,Gamma Tools,2025-12-15,84,62248.2
SKU-030,Delta Corp,2025-12-15,29,21490.45
SKU-030,Alfa Industries,2025-12-22,237,175628.85
SKU-030,Beta Manufacturing,2025-12-22,202,149692.1
SKU-030,Gamma Tools,2025-12-22,115,85220.75
SKU-030,Delta Corp,2025-12-22,72,53355.6
SKU-030,Alfa Industries,2025-12-29,286,211940.3
SKU-030,Beta Manufacturing,2025-12-29,202,149692.1
SKU-030,Gamma Tools,2025-12-29,115,85220.75
SKU-030,Delta Corp,2025-12-29,43,31865.15
SKU-030,Alfa Industries,2026-01-05,201,148951.05
SKU-030,Beta Manufacturing,2026-01-05,155,114862.75
SKU-030,Gamma Tools,2026-01-05,103,76328.15
SKU-030,Delta Corp,2026-01-05,33,24454.65
SKU-030,Alfa Industries,2026-01-12,221,163772.05
SKU-030,Beta Manufacturing,2026-01-12,154,114121.7
SKU-030,Gamma Tools,2026-01-12,102,75587.1
SKU-030,Delta Corp,2026-01-12,24,17785.2
SKU-030,Alfa Industries,2026-01-19,189,140058.45
SKU-030,Beta Manufacturing,2026-01-19,138,102264.9
SKU-030,Gamma Tools,2026-01-19,84,62248.2
SKU-030,Delta Corp,2026-01-19,95,70399.75
SKU-030,Alfa Industries,2026-01-26,224,165995.2
SKU-030,Beta Manufacturing,2026-01-26,163,120791.15
SKU-030,Gamma Tools,2026-01-26,73,54096.65
SKU-030,Delta Corp,2026-01-26,23,17044.15
SKU-030,Alfa Industries,2026-02-02,263,194896.15
SKU-030,Beta Manufacturing,2026-02-02,228,168959.4
SKU-030,Gamma Tools,2026-02-02,130,96336.5
SKU-030,Delta Corp,2026-02-02,60,44463.0
SKU-030,Alfa Industries,2026-02-09,193,143022.65
SKU-030,Beta Manufacturing,2026-02-09,128,94854.4
SKU-030,Gamma Tools,2026-02-09,118,87443.9
SKU-030,Delta Corp,2026-02-09,44,32606.2
SKU-030,Alfa Industries,2026-02-16,184,136353.2
SKU-030,Beta Manufacturing,2026-02-16,102,75587.1
SKU-030,Gamma Tools,2026-02-16,84,62248.2
SKU-030,Delta Corp,2026-02-16,85,62989.25
SKU-030,Alfa Industries,2026-02-23,233,172664.65
SKU-030,Beta Manufacturing,2026-02-23,188,139317.4
SKU-030,Gamma Tools,2026-02-23,134,99300.7
SKU-030,Delta Corp,2026-02-23,33,24454.65
SKU-030,Alfa Industries,2026-03-02,189,140058.45
SKU-030,Beta Manufacturing,2026-03-02,156,115603.8
SKU-030,Gamma Tools,2026-03-02,105,77810.25
SKU-030,Delta Corp,2026-03-02,91,67435.55
SKU-031,Alfa Industries,2025-03-10,176,63395.2
SKU-031,Beta Manufacturing,2025-03-10,163,58712.6
SKU-031,Gamma Tools,2025-03-10,75,27015.0
SKU-031,Delta Corp,2025-03-10,97,34939.4
SKU-031,Alfa Industries,2025-03-17,217,78163.4
SKU-031,Beta Manufacturing,2025-03-17,175,63035.0
SKU-031,Gamma Tools,2025-03-17,124,44664.8
SKU-031,Delta Corp,2025-03-17,26,9365.2
SKU-031,Alfa Industries,2025-03-24,209,75281.8
SKU-031,Beta Manufacturing,2025-03-24,162,58352.4
SKU-031,Gamma Tools,2025-03-24,139,50067.8
SKU-031,Alfa Industries,2025-03-31,199,71679.8
SKU-031,Beta Manufacturing,2025-03-31,153,55110.6
SKU-031,Gamma Tools,2025-03-31,104,37460.8
SKU-031,Delta Corp,2025-03-31,70,25214.0
SKU-031,Alfa Industries,2025-04-07,254,91490.8
SKU-031,Beta Manufacturing,2025-04-07,136,48987.2
SKU-031,Gamma Tools,2025-04-07,99,35659.8
SKU-031,Delta Corp,2025-04-07,102,36740.4
SKU-031,Alfa Industries,2025-04-14,200,72040.0
SKU-031,Beta Manufacturing,2025-04-14,165,59433.0
SKU-031,Gamma Tools,2025-04-14,113,40702.6
SKU-031,Delta Corp,2025-04-14,62,22332.4
SKU-031,Alfa Industries,2025-04-21,236,85007.2
SKU-031,Beta Manufacturing,2025-04-21,162,58352.4
SKU-031,Gamma Tools,2025-04-21,112,40342.4
SKU-031,Delta Corp,2025-04-21,51,18370.2
SKU-031,Alfa Industries,2025-04-28,252,90770.4
SKU-031,Beta Manufacturing,2025-04-28,203,73120.6
SKU-031,Gamma Tools,2025-04-28,113,40702.6
SKU-031,Alfa Industries,2025-05-05,214,77082.8
SKU-031,Beta Manufacturing,2025-05-05,184,66276.8
SKU-031,Gamma Tools,2025-05-05,102,36740.4
SKU-031,Delta Corp,2025-05-05,18,6483.6
SKU-031,Alfa Industries,2025-05-12,231,83206.2
SKU-031,Beta Manufacturing,2025-05-12,160,57632.0
SKU-031,Gamma Tools,2025-05-12,109,39261.8
SKU-031,Delta Corp,2025-05-12,54,19450.8
SKU-031,Alfa Industries,2025-05-19,293,105538.6
SKU-031,Beta Manufacturing,2025-05-19,216,77803.2
SKU-031,Gamma Tools,2025-05-19,149,53669.8
SKU-031,Delta Corp,2025-05-19,8,2881.6
SKU-031,Alfa Industries,2025-05-26,226,81405.2
SKU-031,Beta Manufacturing,2025-05-26,228,82125.6
SKU-031,Gamma Tools,2025-05-26,126,45385.2
SKU-031,Delta Corp,2025-05-26,51,18370.2
SKU-031,Alfa Industries,2025-06-02,217,78163.4
SKU-031,Beta Manufacturing,2025-06-02,178,64115.6
SKU-031,Gamma Tools,2025-06-02,117,42143.4
SKU-031,Delta Corp,2025-06-02,19,6843.8
SKU-031,Alfa Industries,2025-06-09,190,68438.0
SKU-031,Beta Manufacturing,2025-06-09,190,68438.0
SKU-031,Gamma Tools,2025-06-09,104,37460.8
SKU-031,Delta Corp,2025-06-09,74,26654.8
SKU-031,Alfa Industries,2025-06-16,268,96533.6
SKU-031,Beta Manufacturing,2025-06-16,176,63395.2
SKU-031,Gamma Tools,2025-06-16,116,41783.2
SKU-031,Delta Corp,2025-06-16,39,14047.8
SKU-031,Alfa Industries,2025-06-23,283,101936.6
SKU-031,Beta Manufacturing,2025-06-23,186,66997.2
SKU-031,Gamma Tools,2025-06-23,139,50067.8
SKU-031,Delta Corp,2025-06-23,30,10806.0
SKU-031,Alfa Industries,2025-06-30,269,96893.8
SKU-031,Beta Manufacturing,2025-06-30,185,66637.0
SKU-031,Gamma Tools,2025-06-30,135,48627.0
SKU-031,Delta Corp,2025-06-30,43,15488.6
SKU-031,Alfa Industries,2025-07-07,259,93291.8
SKU-031,Beta Manufacturing,2025-07-07,223,80324.6
SKU-031,Gamma Tools,2025-07-07,120,43224.0
SKU-031,Delta Corp,2025-07-07,60,21612.0
SKU-031,Alfa Industries,2025-07-14,229,82485.8
SKU-031,Beta Manufacturing,2025-07-14,170,61234.0
SKU-031,Gamma Tools,2025-07-14,123,44304.6
SKU-031,Delta Corp,2025-07-14,45,16209.0
SKU-031,Alfa Industries,2025-07-21,243,87528.6
SKU-031,Beta Manufacturing,2025-07-21,162,58352.4
SKU-031,Gamma Tools,2025-07-21,94,33858.8
SKU-031,Delta Corp,2025-07-21,62,22332.4
SKU-031,Alfa Industries,2025-07-28,236,85007.2
SKU-031,Beta Manufacturing,2025-07-28,186,66997.2
SKU-031,Gamma Tools,2025-07-28,140,50428.0
SKU-031,Delta Corp,2025-07-28,42,15128.4
SKU-031,Alfa Industries,2025-08-04,211,76002.2
SKU-031,Beta Manufacturing,2025-08-04,136,48987.2
SKU-031,Gamma Tools,2025-08-04,105,37821.0
SKU-031,Delta Corp,2025-08-04,119,42863.8
SKU-031,Alfa Industries,2025-08-11,236,85007.2
SKU-031,Beta Manufacturing,2025-08-11,154,55470.8
SKU-031,Gamma Tools,2025-08-11,147,52949.4
SKU-031,Delta Corp,2025-08-11,34,12246.8
SKU-031,Alfa Industries,2025-08-18,249,89689.8
SKU-031,Beta Manufacturing,2025-08-18,148,53309.6
SKU-031,Gamma Tools,2025-08-18,125,45025.0
SKU-031,Delta Corp,2025-08-18,23,8284.6
SKU-031,Alfa Industries,2025-08-25,215,77443.0
SKU-031,Beta Manufacturing,2025-08-25,203,73120.6
SKU-031,Gamma Tools,2025-08-25,140,50428.0
SKU-031,Delta Corp,2025-08-25,44,15848.8
SKU-031,Alfa Industries,2025-09-01,192,69158.4
SKU-031,Beta Manufacturing,2025-09-01,192,69158.4
SKU-031,Gamma Tools,2025-09-01,132,47546.4
SKU-031,Delta Corp,2025-09-01,82,29536.4
SKU-031,Alfa Industries,2025-09-08,245,88249.0
SKU-031,Beta Manufacturing,2025-09-08,186,66997.2
SKU-031,Gamma Tools,2025-09-08,121,43584.2
SKU-031,Delta Corp,2025-09-08,59,21251.8
SKU-031,Alfa Industries,2025-09-15,197,70959.4
SKU-031,Beta Manufacturing,2025-09-15,158,56911.6
SKU-031,Gamma Tools,2025-09-15,89,32057.8
SKU-031,Delta Corp,2025-09-15,121,43584.2
SKU-031,Alfa Industries,2025-09-22,284,102296.8
SKU-031,Beta Manufacturing,2025-09-22,238,85727.6
SKU-031,Gamma Tools,2025-09-22,109,39261.8
SKU-031,Delta Corp,2025-09-22,45,16209.0
SKU-031,Alfa Industries,2025-09-29,201,72400.2
SKU-031,Beta Manufacturing,2025-09-29,175,63035.0
SKU-031,Gamma Tools,2025-09-29,157,56551.4
SKU-031,Delta Corp,2025-09-29,22,7924.4
SKU-031,Alfa Industries,2025-10-06,253,91130.6
SKU-031,Beta Manufacturing,2025-10-06,185,66637.0
SKU-031,Gamma Tools,2025-10-06,95,34219.0
SKU-031,Delta Corp,2025-10-06,88,31697.6
SKU-031,Alfa Industries,2025-10-13,242,87168.4
SKU-031,Beta Manufacturing,2025-10-13,179,64475.8
SKU-031,Gamma Tools,2025-10-13,119,42863.8
SKU-031,Delta Corp,2025-10-13,62,22332.4
SKU-031,Alfa Industries,2025-10-20,251,90410.2
SKU-031,Beta Manufacturing,2025-10-20,168,60513.6
SKU-031,Gamma Tools,2025-10-20,124,44664.8
SKU-031,Delta Corp,2025-10-20,24,8644.8
SKU-031,Alfa Industries,2025-10-27,239,86087.8
SKU-031,Beta Manufacturing,2025-10-27,162,58352.4
SKU-031,Gamma Tools,2025-10-27,115,41423.0
SKU-031,Delta Corp,2025-10-27,60,21612.0
SKU-031,Alfa Industries,2025-11-03,227,81765.4
SKU-031,Beta Manufacturing,2025-11-03,188,67717.6
SKU-031,Gamma Tools,2025-11-03,98,35299.6
SKU-031,Delta Corp,2025-11-03,31,11166.2
SKU-031,Alfa Industries,2025-11-10,216,77803.2
SKU-031,Beta Manufacturing,2025-11-10,189,68077.8
SKU-031,Gamma Tools,2025-11-10,140,50428.0
SKU-031,Delta Corp,2025-11-10,49,17649.8
SKU-031,Alfa Industries,2025-11-17,253,91130.6
SKU-031,Beta Manufacturing,2025-11-17,180,64836.0
SKU-031,Gamma Tools,2025-11-17,160,57632.0
SKU-031,Delta Corp,2025-11-17,39,14047.8
SKU-031,Alfa Industries,2025-11-24,222,79964.4
SKU-031,Beta Manufacturing,2025-11-24,198,71319.6
SKU-031,Gamma Tools,2025-11-24,98,35299.6
SKU-031,Delta Corp,2025-11-24,71,25574.2
SKU-031,Alfa Industries,2025-12-01,226,81405.2
SKU-031,Beta Manufacturing,2025-12-01,207,74561.4
SKU-031,Gamma Tools,2025-12-01,161,57992.2
SKU-031,Alfa Industries,2025-12-08,269,96893.8
SKU-031,Beta Manufacturing,2025-12-08,184,66276.8
SKU-031,Gamma Tools,2025-12-08,106,38181.2
SKU-031,Delta Corp,2025-12-08,95,34219.0
SKU-031,Alfa Industries,2025-12-15,229,82485.8
SKU-031,Beta Manufacturing,2025-12-15,150,54030.0
SKU-031,Gamma Tools,2025-12-15,142,51148.4
SKU-031,Delta Corp,2025-12-15,93,33498.6
SKU-031,Alfa Industries,2025-12-22,244,87888.8
SKU-031,Beta Manufacturing,2025-12-22,171,61594.2
SKU-031,Gamma Tools,2025-12-22,99,35659.8
SKU-031,Delta Corp,2025-12-22,96,34579.2
SKU-031,Alfa Industries,2025-12-29,226,81405.2
SKU-031,Beta Manufacturing,2025-12-29,151,54390.2
SKU-031,Gamma Tools,2025-12-29,118,42503.6
SKU-031,Delta Corp,2025-12-29,47,16929.4
SKU-031,Alfa Industries,2026-01-05,201,72400.2
SKU-031,Beta Manufacturing,2026-01-05,175,63035.0
SKU-031,Gamma Tools,2026-01-05,121,43584.2
SKU-031,Delta Corp,2026-01-05,39,14047.8
SKU-031,Alfa Industries,2026-01-12,242,87168.4
SKU-031,Beta Manufacturing,2026-01-12,200,72040.0
SKU-031,Gamma Tools,2026-01-12,164,59072.8
SKU-031,Delta Corp,2026-01-12,59,21251.8
SKU-031,Alfa Industries,2026-01-19,255,91851.0
SKU-031,Beta Manufacturing,2026-01-19,225,81045.0
SKU-031,Gamma Tools,2026-01-19,136,48987.2
SKU-031,Delta Corp,2026-01-19,2,720.4
SKU-031,Alfa Industries,2026-01-26,223,80324.6
SKU-031,Beta Manufacturing,2026-01-26,175,63035.0
SKU-031,Gamma Tools,2026-01-26,106,38181.2
SKU-031,Delta Corp,2026-01-26,91,32778.2
SKU-031,Alfa Industries,2026-02-02,251,90410.2
SKU-031,Beta Manufacturing,2026-02-02,205,73841.0
SKU-031,Gamma Tools,2026-02-02,98,35299.6
SKU-031,Delta Corp,2026-02-02,49,17649.8
SKU-031,Alfa Industries,2026-02-09,261,94012.2
SKU-031,Beta Manufacturing,2026-02-09,185,66637.0
SKU-031,Gamma Tools,2026-02-09,107,38541.4
SKU-031,Delta Corp,2026-02-09,67,24133.4
SKU-031,Alfa Industries,2026-02-16,182,65556.4
SKU-031,Beta Manufacturing,2026-02-16,175,63035.0
SKU-031,Gamma Tools,2026-02-16,105,37821.0
SKU-031,Delta Corp,2026-02-16,91,32778.2
SKU-031,Alfa Industries,2026-02-23,260,93652.0
SKU-031,Beta Manufacturing,2026-02-23,204,73480.8
SKU-031,Gamma Tools,2026-02-23,128,46105.6
SKU-031,Delta Corp,2026-02-23,66,23773.2
SKU-031,Alfa Industries,2026-03-02,261,94012.2
SKU-031,Beta Manufacturing,2026-03-02,194,69878.8
SKU-031,Gamma Tools,2026-03-02,134,48266.8
SKU-031,Delta Corp,2026-03-02,71,25574.2
SKU-032,Alfa Industries,2025-03-10,131,48242.06
SKU-032,Beta Manufacturing,2025-03-10,92,33879.92
SKU-032,Gamma Tools,2025-03-10,55,20254.3
SKU-032,Delta Corp,2025-03-10,39,14362.14
SKU-032,Alfa Industries,2025-03-17,73,26882.98
SKU-032,Beta Manufacturing,2025-03-17,48,17676.48
SKU-032,Gamma Tools,2025-03-17,38,13993.88
SKU-032,Delta Corp,2025-03-17,25,9206.5
SKU-032,Alfa Industries,2025-03-24,124,45664.24
SKU-032,Beta Manufacturing,2025-03-24,96,35352.96
SKU-032,Gamma Tools,2025-03-24,66,24305.16
SKU-032,Delta Corp,2025-03-24,19,6996.94
SKU-032,Alfa Industries,2025-03-31,104,38299.04
SKU-032,Beta Manufacturing,2025-03-31,69,25409.94
SKU-032,Gamma Tools,2025-03-31,47,17308.22
SKU-032,Delta Corp,2025-03-31,37,13625.62
SKU-032,Alfa Industries,2025-04-07,66,24305.16
SKU-032,Beta Manufacturing,2025-04-07,48,17676.48
SKU-032,Gamma Tools,2025-04-07,29,10679.54
SKU-032,Delta Corp,2025-04-07,29,10679.54
SKU-032,Alfa Industries,2025-04-14,116,42718.16
SKU-032,Beta Manufacturing,2025-04-14,98,36089.48
SKU-032,Gamma Tools,2025-04-14,69,25409.94
SKU-032,Delta Corp,2025-04-14,22,8101.72
SKU-032,Alfa Industries,2025-04-21,125,46032.5
SKU-032,Beta Manufacturing,2025-04-21,93,34248.18
SKU-032,Gamma Tools,2025-04-21,77,28356.02
SKU-032,Delta Corp,2025-04-21,33,12152.58
SKU-032,Alfa Industries,2025-04-28,83,30565.58
SKU-032,Beta Manufacturing,2025-04-28,62,22832.12
SKU-032,Gamma Tools,2025-04-28,39,14362.14
SKU-032,Delta Corp,2025-04-28,28,10311.28
SKU-032,Alfa Industries,2025-05-05,102,37562.52
SKU-032,Beta Manufacturing,2025-05-05,90,33143.4
SKU-032,Gamma Tools,2025-05-05,48,17676.48
SKU-032,Delta Corp,2025-05-05,12,4419.12
SKU-032,Alfa Industries,2025-05-12,112,41245.12
SKU-032,Beta Manufacturing,2025-05-12,72,26514.72
SKU-032,Gamma Tools,2025-05-12,76,27987.76
SKU-032,Delta Corp,2025-05-12,22,8101.72
SKU-032,Alfa Industries,2025-05-19,132,48610.32
SKU-032,Beta Manufacturing,2025-05-19,97,35721.22
SKU-032,Gamma Tools,2025-05-19,74,27251.24
SKU-032,Delta Corp,2025-05-19,38,13993.88
SKU-032,Alfa Industries,2025-05-26,128,47137.28
SKU-032,Beta Manufacturing,2025-05-26,80,29460.8
SKU-032,Gamma Tools,2025-05-26,65,23936.9
SKU-032,Delta Corp,2025-05-26,40,14730.4
SKU-032,Alfa Industries,2025-06-02,95,34984.7
SKU-032,Beta Manufacturing,2025-06-02,83,30565.58
SKU-032,Gamma Tools,2025-06-02,60,22095.6
SKU-032,Delta Corp,2025-06-02,29,10679.54
SKU-032,Alfa Industries,2025-06-09,108,39772.08
SKU-032,Beta Manufacturing,2025-06-09,84,30933.84
SKU-032,Gamma Tools,2025-06-09,65,23936.9
SKU-032,Delta Corp,2025-06-09,36,13257.36
SKU-032,Alfa Industries,2025-06-16,103,37930.78
SKU-032,Beta Manufacturing,2025-06-16,82,30197.32
SKU-032,Gamma Tools,2025-06-16,65,23936.9
SKU-032,Delta Corp,2025-06-16,13,4787.38
SKU-032,Alfa Industries,2025-06-23,104,38299.04
SKU-032,Beta Manufacturing,2025-06-23,68,25041.68
SKU-032,Gamma Tools,2025-06-23,59,21727.34
SKU-032,Delta Corp,2025-06-23,63,23200.38
SKU-032,Alfa Industries,2025-06-30,143,52661.18
SKU-032,Beta Manufacturing,2025-06-30,102,37562.52
SKU-032,Gamma Tools,2025-06-30,69,25409.94
SKU-032,Delta Corp,2025-06-30,72,26514.72
SKU-032,Alfa Industries,2025-07-07,109,40140.34
SKU-032,Beta Manufacturing,2025-07-07,67,24673.42
SKU-032,Gamma Tools,2025-07-07,55,20254.3
SKU-032,Delta Corp,2025-07-07,38,13993.88
SKU-032,Alfa Industries,2025-07-14,91,33511.66
SKU-032,Beta Manufacturing,2025-07-14,54,19886.04
SKU-032,Gamma Tools,2025-07-14,39,14362.14
SKU-032,Delta Corp,2025-07-14,33,12152.58
SKU-032,Alfa Industries,2025-07-21,149,54870.74
SKU-032,Beta Manufacturing,2025-07-21,106,39035.56
SKU-032,Gamma Tools,2025-07-21,70,25778.2
SKU-032,Delta Corp,2025-07-21,28,10311.28
SKU-032,Alfa Industries,2025-07-28,110,40508.6
SKU-032,Beta Manufacturing,2025-07-28,78,28724.28
SKU-032,Gamma Tools,2025-07-28,48,17676.48
SKU-032,Delta Corp,2025-07-28,22,8101.72
SKU-032,Alfa Industries,2025-08-04,83,30565.58
SKU-032,Beta Manufacturing,2025-08-04,55,20254.3
SKU-032,Gamma Tools,2025-08-04,45,16571.7
SKU-032,Delta Corp,2025-08-04,28,10311.28
SKU-032,Alfa Industries,2025-08-11,154,56712.04
SKU-032,Beta Manufacturing,2025-08-11,103,37930.78
SKU-032,Gamma Tools,2025-08-11,80,29460.8
SKU-032,Delta Corp,2025-08-11,25,9206.5
SKU-032,Alfa Industries,2025-08-18,126,46400.76
SKU-032,Beta Manufacturing,2025-08-18,94,34616.44
SKU-032,Gamma Tools,2025-08-18,70,25778.2
SKU-032,Delta Corp,2025-08-18,27,9943.02
SKU-032,Alfa Industries,2025-08-25,138,50819.88
SKU-032,Beta Manufacturing,2025-08-25,110,40508.6
SKU-032,Gamma Tools,2025-08-25,73,26882.98
SKU-032,Delta Corp,2025-08-25,24,8838.24
SKU-032,Alfa Industries,2025-09-01,117,43086.42
SKU-032,Beta Manufacturing,2025-09-01,94,34616.44
SKU-032,Gamma Tools,2025-09-01,67,24673.42
SKU-032,Delta Corp,2025-09-01,29,10679.54
SKU-032,Alfa Industries,2025-09-08,106,39035.56
SKU-032,Beta Manufacturing,2025-09-08,83,30565.58
SKU-032,Gamma Tools,2025-09-08,55,20254.3
SKU-032,Delta Corp,2025-09-08,22,8101.72
SKU-032,Alfa Industries,2025-09-15,113,41613.38
SKU-032,Beta Manufacturing,2025-09-15,78,28724.28
SKU-032,Gamma Tools,2025-09-15,44,16203.44
